nome_instancia,execucao,num_tarefas,num_maquinas,matriz_tempos,solucao,makespan,tempo,algoritmo,tempo_medio,tempo_std,tempo_min,tempo_max,tempo_mediana,grupo
reC03,16,20,5,"[[34, 6, 63, 85, 60], [11, 65, 4, 1, 73], [63, 67, 3, 73, 100], [22, 46, 88, 1, 66], [76, 4, 34, 9, 76], [20, 22, 7, 3, 28], [44, 30, 55, 68, 92], [29, 89, 12, 96, 71], [54, 12, 21, 74, 2], [62, 96, 61, 79, 53], [50, 13, 48, 40, 37], [89, 69, 57, 1, 70], [50, 56, 8, 67, 46], [32, 24, 23, 87, 62], [12, 88, 64, 14, 13], [59, 78, 95, 59, 48], [41, 20, 83, 65, 20], [94, 48, 26, 93, 3], [28, 59, 10, 81, 20], [66, 33, 34, 8, 5]]","[13, 18, 4, 0, 3, 1, 8, 7, 11, 12, 6, 2, 16, 15, 9, 5, 10, 17, 14, 19]",1132.0,0.1204849329997159,Genético-p10-g10-c20.0%-m10.0%,0.12212898207499161,0.0048858612984168555,0.1119842759999301,0.1354089010001189,0.12192404100005655,reC
reC03,17,20,5,"[[34, 6, 63, 85, 60], [11, 65, 4, 1, 73], [63, 67, 3, 73, 100], [22, 46, 88, 1, 66], [76, 4, 34, 9, 76], [20, 22, 7, 3, 28], [44, 30, 55, 68, 92], [29, 89, 12, 96, 71], [54, 12, 21, 74, 2], [62, 96, 61, 79, 53], [50, 13, 48, 40, 37], [89, 69, 57, 1, 70], [50, 56, 8, 67, 46], [32, 24, 23, 87, 62], [12, 88, 64, 14, 13], [59, 78, 95, 59, 48], [41, 20, 83, 65, 20], [94, 48, 26, 93, 3], [28, 59, 10, 81, 20], [66, 33, 34, 8, 5]]","[13, 18, 4, 0, 3, 1, 8, 7, 11, 12, 6, 2, 16, 15, 9, 5, 10, 17, 14, 19]",1132.0,0.1202121239994085,Genético-p10-g10-c20.0%-m10.0%,0.12212898207499161,0.0048858612984168555,0.1119842759999301,0.1354089010001189,0.12192404100005655,reC
reC03,18,20,5,"[[34, 6, 63, 85, 60], [11, 65, 4, 1, 73], [63, 67, 3, 73, 100], [22, 46, 88, 1, 66], [76, 4, 34, 9, 76], [20, 22, 7, 3, 28], [44, 30, 55, 68, 92], [29, 89, 12, 96, 71], [54, 12, 21, 74, 2], [62, 96, 61, 79, 53], [50, 13, 48, 40, 37], [89, 69, 57, 1, 70], [50, 56, 8, 67, 46], [32, 24, 23, 87, 62], [12, 88, 64, 14, 13], [59, 78, 95, 59, 48], [41, 20, 83, 65, 20], [94, 48, 26, 93, 3], [28, 59, 10, 81, 20], [66, 33, 34, 8, 5]]","[13, 18, 4, 0, 3, 1, 8, 7, 11, 12, 6, 2, 16, 15, 9, 5, 10, 17, 14, 19]",1132.0,0.12125544599985,Genético-p10-g10-c20.0%-m10.0%,0.12212898207499161,0.0048858612984168555,0.1119842759999301,0.1354089010001189,0.12192404100005655,reC
reC03,19,20,5,"[[34, 6, 63, 85, 60], [11, 65, 4, 1, 73], [63, 67, 3, 73, 100], [22, 46, 88, 1, 66], [76, 4, 34, 9, 76], [20, 22, 7, 3, 28], [44, 30, 55, 68, 92], [29, 89, 12, 96, 71], [54, 12, 21, 74, 2], [62, 96, 61, 79, 53], [50, 13, 48, 40, 37], [89, 69, 57, 1, 70], [50, 56, 8, 67, 46], [32, 24, 23, 87, 62], [12, 88, 64, 14, 13], [59, 78, 95, 59, 48], [41, 20, 83, 65, 20], [94, 48, 26, 93, 3], [28, 59, 10, 81, 20], [66, 33, 34, 8, 5]]","[13, 18, 4, 0, 3, 1, 8, 7, 11, 12, 6, 2, 16, 15, 9, 5, 10, 17, 14, 19]",1132.0,0.122390085999541,Genético-p10-g10-c20.0%-m10.0%,0.12212898207499161,0.0048858612984168555,0.1119842759999301,0.1354089010001189,0.12192404100005655,reC
reC05,0,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1218135689996415,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,1,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 2, 15, 19, 4, 0, 9, 12, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1266.0,0.1192359790002228,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,2,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1264896190004947,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,3,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1179231300002356,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,4,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1153301460008151,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,5,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1152700450002157,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,6,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1122775289995843,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,7,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 16, 6, 5, 10, 3, 14, 13]",1262.0,0.1129999450004106,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,8,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1128078490000916,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,9,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1129326049995143,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,10,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1166581770003176,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,11,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 16, 17, 8, 6, 5, 10, 3, 14, 13]",1265.0,0.1176516069999706,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,12,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.110794154999894,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,13,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1092067939998742,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,14,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 16, 0, 12, 2, 1, 9, 17, 8, 6, 5, 10, 3, 14, 13]",1262.0,0.1168797390000691,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,15,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 16, 10, 3, 14, 13]",1262.0,0.1157174079999094,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,16,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 2, 12, 1, 17, 8, 6, 5, 10, 14, 13, 16, 3]",1277.0,0.1172204660006173,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,17,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1183751970002049,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,18,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1137011199998596,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC05,19,20,5,"[[59, 37, 67, 39, 30], [89, 41, 42, 59, 43], [18, 56, 75, 95, 75], [65, 67, 50, 57, 13], [1, 79, 71, 78, 88], [49, 100, 30, 76, 36], [99, 9, 34, 44, 62], [35, 46, 58, 26, 73], [8, 98, 97, 20, 73], [39, 73, 20, 55, 30], [60, 18, 97, 61, 22], [71, 1, 4, 88, 52], [76, 30, 51, 77, 22], [30, 98, 25, 43, 5], [77, 36, 76, 16, 45], [5, 82, 64, 13, 14], [98, 84, 4, 34, 26], [79, 28, 84, 69, 36], [38, 36, 47, 86, 1], [69, 19, 54, 83, 97]]","[18, 7, 11, 15, 19, 4, 0, 9, 12, 2, 1, 17, 8, 6, 5, 10, 3, 14, 13, 16]",1281.0,0.1124211209998975,Genético-p10-g10-c20.0%-m10.0%,0.12028958297501044,0.006027733933568005,0.1092067939998742,0.1329358220000358,0.11880558800021385,reC
reC07,0,20,10,"[[28, 18, 38, 11, 97, 23, 90, 52, 79, 63], [50, 30, 75, 82, 38, 39, 28, 84, 48, 57], [75, 50, 33, 58, 56, 41, 51, 29, 75, 97], [65, 42, 66, 29, 36, 29, 10, 84, 14, 67], [84, 68, 42, 41, 86, 23, 95, 30, 73, 97], [33, 72, 79, 85, 81, 51, 72, 19, 48, 48], [91, 66, 87, 88, 97, 36, 21, 59, 61, 4], [51, 23, 100, 93, 48, 84, 74, 7, 98, 55], [58, 61, 17, 54, 25, 71, 52, 47, 49, 86], [44, 27, 40, 19, 34, 33, 3, 89, 39, 66], [70, 94, 7, 19, 31, 48, 38, 48, 73, 34], [60, 38, 34, 55, 63, 28, 70, 35, 68, 88], [39, 33, 53, 87, 2, 6, 51, 42, 93, 67], [72, 35, 45, 20, 84, 23, 10, 34, 8, 48], [100, 71, 80, 89, 47, 15, 90, 33, 97, 26], [79, 23, 57, 54, 70, 99, 85, 5, 9, 4], [14, 23, 36, 79, 4, 65, 78, 51, 95, 79], [3, 32, 81, 26, 19, 59, 80, 90, 44, 33], [68, 33, 94, 37, 33, 74, 64, 50, 22, 17], [94, 17, 54, 27, 55, 34, 7, 56, 10, 41]]","[17, 12, 9, 0, 16, 18, 8, 1, 11, 2, 7, 3, 4, 14, 10, 15, 5, 6, 19, 13]",1626.0,0.2308573299997078,Genético-p10-g10-c20.0%-m10.0%,0.24069719550000168,0.012950707822729134,0.222300923000148,0.2643922150000435,0.24241828000003807,reC
reC07,1,20,10,"[[28, 18, 38, 11, 97, 23, 90, 52, 79, 63], [50, 30, 75, 82, 38, 39, 28, 84, 48, 57], [75, 50, 33, 58, 56, 41, 51, 29, 75, 97], [65, 42, 66, 29, 36, 29, 10, 84, 14, 67], [84, 68, 42, 41, 86, 23, 95, 30, 73, 97], [33, 72, 79, 85, 81, 51, 72, 19, 48, 48], [91, 66, 87, 88, 97, 36, 21, 59, 61, 4], [51, 23, 100, 93, 48, 84, 74, 7, 98, 55], [58, 61, 17, 54, 25, 71, 52, 47, 49, 86], [44, 27, 40, 19, 34, 33, 3, 89, 39, 66], [70, 94, 7, 19, 31, 48, 38, 48, 73, 34], [60, 38, 34, 55, 63, 28, 70, 35, 68, 88], [39, 33, 53, 87, 2, 6, 51, 42, 93, 67], [72, 35, 45, 20, 84, 23, 10, 34, 8, 48], [100, 71, 80, 89, 47, 15, 90, 33, 97, 26], [79, 23, 57, 54, 70, 99, 85, 5, 9, 4], [14, 23, 36, 79, 4, 65, 78, 51, 95, 79], [3, 32, 81, 26, 19, 59, 80, 90, 44, 33], [68, 33, 94, 37, 33, 74, 64, 50, 22, 17], [94, 17, 54, 27, 55, 34, 7, 56, 10, 41]]","[17, 12, 9, 0, 16, 18, 8, 1, 11, 2, 7, 3, 4, 14, 10, 15, 5, 6, 19, 13]",1626.0,0.2247757109998929,Genético-p10-g10-c20.0%-m10.0%,0.24069719550000168,0.012950707822729134,0.222300923000148,0.2643922150000435,0.24241828000003807,reC
reC07,2,20,10,"[[28, 18, 38, 11, 97, 23, 90, 52, 79, 63], [50, 30, 75, 82, 38, 39, 28, 84, 48, 57], [75, 50, 33, 58, 56, 41, 51, 29, 75, 97], [65, 42, 66, 29, 36, 29, 10, 84, 14, 67], [84, 68, 42, 41, 86, 23, 95, 30, 73, 97], [33, 72, 79, 85, 81, 51, 72, 19, 48, 48], [91, 66, 87, 88, 97, 36, 21, 59, 61, 4], [51, 23, 100, 93, 48, 84, 74, 7, 98, 55], [58, 61, 17, 54, 25, 71, 52, 47, 49, 86], [44, 27, 40, 19, 34, 33, 3, 89, 39, 66], [70, 94, 7, 19, 31, 48, 38, 48, 73, 34], [60, 38, 34, 55, 63, 28, 70, 35, 68, 88], [39, 33, 53, 87, 2, 6, 51, 42, 93, 67], [72, 35, 45, 20, 84, 23, 10, 34, 8, 48], [100, 71, 80, 89, 47, 15, 90, 33, 97, 26], [79, 23, 57, 54, 70, 99, 85, 5, 9, 4], [14, 23, 36, 79, 4, 65, 78, 51, 95, 79], [3, 32, 81, 26, 19, 59, 80, 90, 44, 33], [68, 33, 94, 37, 33, 74, 64, 50, 22, 17], [94, 17, 54, 27, 55, 34, 7, 56, 10, 41]]","[17, 12, 9, 0, 16, 18, 8, 1, 11, 2, 7, 3, 4, 14, 10, 15, 5, 6, 19, 13]",1626.0,0.2241449610000927,Genético-p10-g10-c20.0%-m10.0%,0.24069719550000168,0.012950707822729134,0.222300923000148,0.2643922150000435,0.24241828000003807,reC
