nome_instancia,execucao,num_tarefas,num_maquinas,matriz_tempos,solucao,makespan,tempo,algoritmo
reC15,13,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.06920505699963542,NEH
reC15,14,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.06843061800009309,NEH
reC15,15,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.06850311600010173,NEH
reC15,16,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.0697777049999786,NEH
reC15,17,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.06907109299936565,NEH
reC15,18,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.06753326000034576,NEH
reC15,19,20,15,"[[60, 70, 51, 74, 6, 4, 27, 5, 30, 79, 58, 49, 91, 20, 63], [79, 53, 74, 87, 18, 16, 44, 95, 41, 3, 20, 59, 74, 33, 42], [94, 57, 19, 77, 70, 90, 36, 73, 37, 24, 28, 23, 16, 97, 75], [23, 3, 82, 87, 45, 54, 76, 60, 61, 98, 68, 14, 10, 17, 9], [38, 32, 68, 7, 49, 49, 72, 31, 70, 8, 26, 81, 86, 60, 74], [27, 14, 77, 20, 92, 74, 33, 44, 43, 52, 10, 81, 30, 93, 71], [23, 55, 67, 6, 64, 68, 19, 73, 92, 96, 3, 21, 51, 3, 25], [41, 91, 90, 43, 37, 96, 99, 46, 41, 51, 33, 49, 17, 64, 68], [92, 44, 12, 37, 75, 20, 14, 43, 26, 64, 85, 14, 54, 54, 97], [69, 69, 71, 54, 36, 96, 3, 27, 16, 61, 94, 96, 85, 34, 34], [16, 38, 36, 48, 92, 20, 55, 89, 75, 57, 89, 62, 36, 36, 69], [37, 19, 55, 2, 96, 10, 81, 29, 2, 34, 83, 1, 45, 23, 64], [4, 57, 26, 29, 91, 94, 21, 30, 30, 51, 31, 62, 53, 29, 51], [55, 65, 21, 99, 27, 53, 42, 78, 63, 25, 86, 60, 64, 76, 69], [17, 70, 33, 81, 24, 35, 77, 21, 83, 19, 44, 70, 90, 34, 90], [76, 94, 54, 34, 12, 28, 24, 5, 59, 4, 46, 93, 32, 78, 48], [81, 49, 83, 72, 31, 72, 91, 8, 40, 93, 84, 63, 67, 36, 84], [63, 70, 14, 85, 66, 41, 64, 54, 10, 65, 26, 58, 20, 64, 41], [98, 39, 91, 5, 55, 28, 43, 97, 35, 23, 50, 99, 59, 63, 95], [47, 48, 89, 33, 99, 10, 54, 94, 52, 44, 73, 67, 44, 36, 98]]","[5, 14, 12, 8, 4, 9, 11, 18, 13, 17, 19, 16, 2, 0, 6, 15, 10, 7, 1, 3]",2013.0,0.0690137980000145,NEH
reC17,0,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06627605999983643,NEH
reC17,1,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06709370499993383,NEH
reC17,2,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.0706524499992156,NEH
reC17,3,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06900464600039413,NEH
reC17,4,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06761516999995365,NEH
reC17,5,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06650520699986373,NEH
reC17,6,20,15,"[[59, 11, 4, 79, 94, 31, 74, 82, 53, 51, 19, 31, 46, 47, 10], [72, 54, 36, 3, 59, 23, 40, 59, 89, 37, 85, 67, 39, 65, 60], [92, 26, 15, 81, 86, 56, 92, 47, 93, 21, 40, 77, 84, 10, 91], [49, 27, 99, 64, 30, 51, 26, 89, 40, 64, 60, 67, 67, 100, 3], [42, 12, 55, 62, 37, 24, 24, 42, 41, 88, 14, 33, 85, 4, 20], [21, 61, 52, 49, 44, 98, 26, 68, 61, 25, 6, 46, 75, 37, 5], [80, 99, 88, 83, 11, 93, 47, 80, 100, 87, 84, 17, 43, 93, 58], [4, 54, 43, 63, 44, 78, 44, 39, 76, 99, 29, 38, 14, 75, 25], [46, 23, 54, 77, 60, 53, 42, 72, 90, 11, 22, 68, 94, 24, 14], [23, 84, 92, 94, 8, 10, 77, 58, 64, 95, 55, 15, 19, 62, 67], [53, 91, 80, 8, 41, 89, 3, 87, 57, 75, 37, 8, 23, 88, 65], [72, 17, 53, 36, 9, 24, 80, 9, 28, 60, 94, 99, 67, 10, 44], [5, 44, 96, 37, 21, 44, 49, 13, 86, 74, 89, 3, 82, 85, 61], [80, 19, 73, 95, 78, 78, 31, 13, 50, 93, 98, 80, 46, 9, 37], [7, 16, 46, 82, 97, 82, 41, 21, 11, 50, 5, 28, 95, 84, 45], [68, 73, 57, 4, 66, 71, 87, 43, 60, 56, 30, 21, 14, 37, 61], [77, 2, 1, 82, 2, 49, 89, 27, 34, 52, 85, 26, 80, 87, 58], [17, 86, 32, 35, 6, 50, 53, 39, 94, 89, 22, 75, 59, 74, 27], [61, 14, 70, 58, 24, 36, 70, 57, 31, 100, 21, 76, 54, 94, 57], [29, 6, 6, 12, 78, 28, 40, 13, 61, 19, 39, 98, 69, 14, 3]]","[4, 12, 1, 16, 7, 3, 5, 9, 19, 18, 17, 6, 10, 2, 15, 14, 8, 11, 13, 0]",2019.0,0.06828551999933552,NEH
